,Contig Length,Gene Count,Gene Size,Gene Start,Strand,Gene Product,Accession,Egg Description,Egg Name,Egg GOs,Egg EC,KEGG KO,KEGG Pathway,KEGG Module,KEGG Reaction,KEGG Reaction Class,Egg BRITE,KEGG TC,CAZy,BiGG Reaction,PFAMs
GCA_024102725_000000000116,39969,14,"[461, 1019, 1931, 446, 2456, 905, 686, 1088, 1649, 179, 1016, 3359, 2669, 2159]","[243, 2090, 6943, 8894, 9347, 13775, 18445, 19136, 21196, 22956, 24466, 28472, 31828, 34599]","['-', '+', '+', '+', '+', '-', '+', '+', '-', '-', '-', '-', '-', '-']","['hypothetical protein_504', 'putative protein_505', 'Adaptive-response sensory-kinase SasA_506', 'Response regulator rcp1', 'hypothetical protein_507', 'hypothetical protein_508', 'hypothetical protein_509', 'hypothetical protein_510', 'Acetolactate synthase', 'hypothetical protein_511', 'Zinc-type alcohol dehydrogenase-like protein', 'RecBCD enzyme subunit RecB_512', 'hypothetical protein_151', 'DNA helicase IV']","[2213, 2215, 2218, 2219, 2220, 2224, 2228, 2229, 2231, 2232, 2234, 2237, 2238, 2239]","['COG0664 cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases', 'AAA domain', 'signal transduction histidine kinase', 'response regulator receiver', 'Diguanylate cyclase', 'Belongs to the pirin family', 'PFAM regulatory protein TetR', 'membrane-bound metal-dependent', 'COG0028 Thiamine pyrophosphate-requiring enzymes acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase', 'DNA photolyase', 'Belongs to the zinc-containing alcohol dehydrogenase family. Quinone oxidoreductase subfamily', ""A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit contributes ATPase, 3'-5' helicase, exonuclease activity and loads RecA onto ssDNA"", 'PD-(D/E)XK nuclease superfamily', '\n\n\n\nDescription']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'recB', '-', 'Preferred_name']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'GOs']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '4.1.99.3', '-', '3.1.11.5,3.6.4.12', '-', 'EC']","['-', '-', '-', '-', '-', 'ko:K06911', '-', 'ko:K07038', '-', 'ko:K01669', '-', 'ko:K03582,ko:K16898', '-', 'KEGG_ko']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'ko03440,map03440', '-', 'KEGG_Pathway']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_Module']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_Reaction']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_rclass']","['-', '-', '-', '-', '-', 'ko00000', '-', 'ko00000', '-', 'ko00000,ko01000,ko03400', '-', 'ko00000,ko00001,ko01000,ko03400', '-', 'BRITE']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_TC']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'CAZy']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'BiGG_Reaction']","['cNMP_binding', '-', 'HATPase_c,HisKA,PAS_4', 'Response_reg', 'EAL,GGDEF,PAS,PAS_4,Response_reg', 'Pirin,Pirin_C', 'TetR_N', 'YdjM', 'TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N', 'DNA_photolyase,FAD_binding_7', 'ADH_N,ADH_zinc_N_2', 'PDDEXK_1,UvrD-helicase,UvrD_C', 'PDDEXK_1', 'PFAMs']"
GCA_024102725_000000000117,12818,5,"[1223, 506, 803, 1676, 2213]","[971, 2191, 6601, 8568, 10374]","['-', '-', '-', '-', '-']","['hypothetical protein_152', 'Cytochrome c-type biogenesis protein CcmH', 'hypothetical protein_153', 'hypothetical protein_154', 'GTP pyrophosphokinase']","[2242, 2243, 2249, 2251, 2252]","['TIGRFAM Cytochrome c-type biogenesis protein CcmI', 'subunit of a heme lyase', 'COG1651 Protein-disulfide isomerase', 'Endonuclease Exonuclease phosphatase', ""In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance""]","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '2.7.6.5']","['ko:K02200', 'ko:K02200', '-', 'ko:K07004', 'ko:K00951']","['-', '-', '-', '-', 'ko00230,map00230']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', 'R00429']","['-', '-', '-', '-', 'RC00002,RC00078']","['ko00000', 'ko00000', '-', 'ko00000', 'ko00000,ko00001,ko01000']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['TPR_16,TPR_2', 'CcmH', 'Thioredoxin_4', 'Exo_endo_phos,LTD', 'ACT_4,HD_4,RelA_SpoT,TGS']"
GCA_024102725_000000000118,25458,5,"[3191, 2078, 851, 410, 641]","[2310, 5588, 11114, 19799, 20216]","['+', '-', '-', '+', '+']","['hypothetical protein_513', 'Vitamin B12 transporter BtuB_514', 'hypothetical protein_515', 'NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic', 'NADH-quinone oxidoreductase subunit B']","[2257, 2258, 2262, 2269, 2270]","['leucine binding', 'receptor', 'Belongs to the universal stress protein A family', '\n\n\n\nDescription', '\n\n\n\nDescription']","['-', '-', '-', 'Preferred_name', 'Preferred_name']","['-', '-', '-', 'GOs', 'GOs']","['-', '-', '-', 'EC', 'EC']","['-', 'ko:K02014', '-', 'KEGG_ko', 'KEGG_ko']","['-', '-', '-', 'KEGG_Pathway', 'KEGG_Pathway']","['-', '-', '-', 'KEGG_Module', 'KEGG_Module']","['-', '-', '-', 'KEGG_Reaction', 'KEGG_Reaction']","['-', '-', '-', 'KEGG_rclass', 'KEGG_rclass']","['-', 'ko00000,ko02000', '-', 'BRITE', 'BRITE']","['-', '1.B.14', '-', 'KEGG_TC', 'KEGG_TC']","['-', '-', '-', 'CAZy', 'CAZy']","['-', '-', '-', 'BiGG_Reaction', 'BiGG_Reaction']","['-', 'Plug,TonB_dep_Rec', 'Usp', 'PFAMs', 'PFAMs']"
GCA_024102725_000000000119,16835,8,"[890, 278, 1172, 1094, 332, 857, 587, 1508]","[231, 1137, 1467, 2636, 3743, 4075, 10950, 12272]","['+', '+', '+', '+', '+', '+', '+', '-']","['Carbamoyltransferase HypF', 'Hydrogenase maturation factor HybG', 'Hydrogenase maturation factor HypD', 'Carbamoyl dehydratase HypE', 'Hydrogenase maturation factor HybF', 'Hydrogenase maturation factor HypB', ""Pyridoxine/pyridoxamine 5'-phosphate oxidase"", 'hypothetical protein_516']","[2275, 2276, 2277, 2278, 2279, 2280, 2287, 2290]","['Along with HypE, it catalyzes the synthesis of the CN ligands of the active site iron of NiFe -hydrogenases using carbamoylphosphate as a substrate. It functions as a carbamoyl transferase using carbamoylphosphate as a substrate and transferring the carboxamido moiety in an ATP-dependent reaction to the thiolate of the C-terminal cysteine of HypE yielding a protein-S-carboxamide', 'hydrogenase expression formation protein', 'Belongs to the HypD family', 'TIGRFAM hydrogenase expression formation protein HypE', 'nickel cation binding', 'TIGRFAM Hydrogenase accessory protein HypB', ""Catalyzes the oxidation of either pyridoxine 5'- phosphate (PNP) or pyridoxamine 5'-phosphate (PMP) into pyridoxal 5'-phosphate (PLP)"", '-']","['-', '-', '-', '-', 'hypA', '-', 'pdxH', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '1.4.3.5', '-']","['ko:K04656', 'ko:K04653', 'ko:K04654', 'ko:K04655', 'ko:K04651', 'ko:K04652', 'ko:K00275', '-']","['-', '-', '-', '-', '-', '-', 'ko00750,ko01100,ko01120,map00750,map01100,map01120', '-']","['-', '-', '-', '-', '-', '-', 'M00124', '-']","['-', '-', '-', '-', '-', '-', 'R00277,R00278,R01710,R01711', '-']","['-', '-', '-', '-', '-', '-', 'RC00048,RC00116', '-']","['ko00000', 'ko00000', 'ko00000', 'ko00000', 'ko00000,ko03110', 'ko00000,ko03110', 'ko00000,ko00001,ko00002,ko01000', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['Acylphosphatase,Sua5_yciO_yrdC,zf-HYPF', 'HupF_HypC', 'HypD', 'AIRS,AIRS_C', 'HypA', 'cobW', 'PNP_phzG_C,Putative_PNPOx', '-']"
GCA_024102725_000000000121,25111,9,"[296, 791, 287, 800, 2798, 287, 461, 254, 1298]","[12, 2677, 6238, 6996, 8477, 11573, 16329, 22357, 22788]","['+', '+', '-', '+', '+', '+', '+', '-', '-']","['hypothetical protein_517', 'Undecaprenyl-diphosphatase', 'hypothetical protein_197', 'hypothetical protein_246', 'RNA polymerase-associated protein RapA_236', 'hypothetical protein_219', 'hypothetical protein_518', 'hypothetical protein_237', 'hypothetical protein_206']","[2296, 2299, 2302, 2303, 2305, 2306, 2310, 2316, 2317]","['PFAM 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK', 'Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin', 'Evidence 4 Homologs of previously reported genes of', 'membrane transporter protein', 'DNA RNA helicase', 'CsbD-like', 'Domain of unknown function (DUF1841)', 'CsbD-like', 'ATP-grasp domain']","['-', 'uppP', '-', '-', '-', 'yjbJ', '-', 'yjbJ', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['2.7.6.3', '3.6.1.27', '-', '-', '-', '-', '-', '-', '-']","['ko:K00950', 'ko:K06153', 'ko:K09700', 'ko:K07090', '-', '-', '-', '-', '-']","['ko00790,ko01100,map00790,map01100', 'ko00550,map00550', '-', '-', '-', '-', '-', '-', '-']","['M00126,M00841', '-', '-', '-', '-', '-', '-', '-', '-']","['R03503', 'R05627', '-', '-', '-', '-', '-', '-', '-']","['RC00002,RC00017', 'RC00002', '-', '-', '-', '-', '-', '-', '-']","['ko00000,ko00001,ko00002,ko01000', 'ko00000,ko00001,ko01000,ko01011', 'ko00000', 'ko00000', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['HPPK', 'BacA', '-', 'TauE', 'Helicase_C,SNF2_N,SWIM', 'CsbD', 'DUF1841', 'CsbD', 'ATP-grasp_4']"
GCA_024102725_000000000126,20454,9,"[269, 1001, 596, 257, 1331, 1157, 746, 1229, 704]","[255, 8482, 13814, 14413, 14690, 16022, 17194, 17903, 19299]","['+', '+', '+', '+', '-', '-', '-', '-', '-']","['Large ribosomal RNA subunit accumulation protein YceD', ""DNA polymerase III subunit delta'"", 'Cytochrome c oxidase subunit 3', 'hypothetical protein_519', 'hypothetical protein_520', 'hypothetical protein_155', 'putative ABC transporter ATP-binding protein YknY', 'Multidrug resistance protein MdtA', 'hypothetical protein_156']","[2343, 2353, 2358, 2359, 2360, 2361, 2362, 2363, 2364]","['metal-binding, possibly nucleic acid-binding protein', ""DNA polymerase III, delta'"", 'Cytochrome c oxidase subunit III', 'Prokaryotic Cytochrome C oxidase subunit IV', 'FtsX-like permease family', 'MacB-like periplasmic core domain', 'pfam abc', 'Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family', 'glutamine amidotransferase']","['yceD', '-', '-', '-', '-', '-', '-', '-', '-']","['GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '2.7.7.7', '-', '-', '-', '-', '-', '-', '6.3.5.2']","['ko:K07040', 'ko:K02341', '-', '-', 'ko:K02004', 'ko:K02004', 'ko:K02003', '-', 'ko:K01951']","['-', 'ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440', '-', '-', '-', '-', '-', '-', 'ko00230,ko00983,ko01100,map00230,map00983,map01100']","['-', 'M00260', '-', '-', 'M00258', 'M00258', 'M00258', '-', 'M00050']","['-', 'R00375,R00376,R00377,R00378', '-', '-', '-', '-', '-', '-', 'R01230,R01231,R08244']","['-', 'RC02795', '-', '-', '-', '-', '-', '-', 'RC00010,RC00204']","['ko00000', 'ko00000,ko00001,ko00002,ko01000,ko03032,ko03400', '-', '-', 'ko00000,ko00002,ko02000', 'ko00000,ko00002,ko02000', 'ko00000,ko00002,ko02000', '-', 'ko00000,ko00001,ko00002,ko01000,ko01002']","['-', '-', '-', '-', '3.A.1', '3.A.1', '3.A.1', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['DUF177', 'DNA_pol3_delta2,DNApol3-delta_C', 'COX3', 'COX4_pro', 'FtsX,MacB_PCD', 'FtsX,MacB_PCD', 'ABC_tran', 'HlyD_D23', 'GATase']"
GCA_024102725_000000000127,8418,2,"[1106, 293]","[4423, 7418]","['+', '-']","['D-inositol-3-phosphate glycosyltransferase_200', 'hypothetical protein_521']","[2368, 2372]","['glycosyl transferase group 1', 'endonuclease containing a URI domain']","['-', '-']","['-', '-']","['-', '-']","['-', 'ko:K07461']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', 'ko00000']","['-', '-']","['-', '-']","['-', '-']","['Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1', 'GIY-YIG']"
GCA_024102725_000000000128,17397,8,"[1847, 1013, 1010, 1043, 2420, 2348, 1685, 3305]","[478, 2371, 3582, 4780, 5858, 8308, 10662, 12359]","['-', '-', '-', '+', '-', '-', '-', '-']","['ATP-dependent DNA helicase RecQ', 'hypothetical protein_522', 'Tyrosine recombinase XerC', 'Chromosome partition protein Smc_523', 'Flavohemoprotein_524', 'Fe(3+)-pyochelin receptor', 'ABC transporter ATP-binding/permease protein YojI', 'hypothetical protein_216']","[2374, 2375, 2376, 2377, 2378, 2379, 2380, 2381]","['TIGRFAM ATP-dependent DNA helicase, RecQ', 'TIGRFAM Diguanylate cyclase', ""Belongs to the 'phage' integrase family"", 'Plasmid replication region DNA-binding N-term', 'Flavodoxin', 'TonB dependent receptor', 'pfam abc', 'TIGRFAM Amino acid adenylation']","['-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['3.6.4.12', '-', '-', '-', '1.8.1.2', '-', '-', '-']","['ko:K03654', '-', '-', '-', 'ko:K00380', '-', 'ko:K06159', '-']","['ko03018,map03018', '-', '-', '-', 'ko00920,ko01100,ko01120,map00920,map01100,map01120', '-', 'ko02010,map02010', '-']","['-', '-', '-', '-', 'M00176', '-', '-', '-']","['-', '-', '-', '-', 'R00858', '-', '-', '-']","['-', '-', '-', '-', 'RC00065', '-', '-', '-']","['ko00000,ko00001,ko01000,ko03400', '-', '-', '-', 'ko00000,ko00001,ko00002,ko01000', '-', 'ko00000,ko00001,ko02000', '-']","['-', '-', '-', '-', '-', '-', '3.A.1.113.3', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['DEAD,HRDC,HTH_40,Helicase_C,RQC,RecQ_Zn_bind', 'GGDEF,PAS_3,PAS_4,PAS_9', 'Phage_int_SAM_1,Phage_integrase', 'KfrA_N', 'Flavodoxin_1,NAD_binding_1,PepSY_TM', 'Plug,TonB_dep_Rec', 'ABC_membrane,ABC_tran', 'AMP-binding,AMP-binding_C,Condensation,PP-binding,Thioesterase']"
GCA_024102725_000000000129,10264,7,"[1622, 1244, 140, 1055, 1196, 896, 443]","[735, 2766, 4025, 4462, 5632, 7765, 8741]","['+', '+', '+', '+', '+', '+', '-']","['Protein adenylyltransferase SelO', 'Putrescine aminotransferase', 'hypothetical protein_238', 'hypothetical protein_525', 'Putative acyl-CoA dehydrogenase YdbM', 'hypothetical protein_526', 'hypothetical protein_527']","[2384, 2386, 2387, 2389, 2390, 2391, 2392]","['Belongs to the UPF0061 (SELO) family', 'PFAM Aminotransferase class-III', 'Polyketide cyclase / dehydrase and lipid transport', 'fatty acid desaturase', 'acyl-CoA dehydrogenase activity', 'Domain of unknown function (DUF3943)', 'PFAM blue (type 1) copper domain protein']","['-', 'argD', '-', '-', '-', 'VP1938', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '1.14.14.30', '-', '-']","['-', '-', '-', '-', 'ko:K21281', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', 'ko00000,ko01000', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-']","['UPF0061', 'Aminotran_3', 'Polyketide_cyc', 'NAD_binding_4', 'Acyl-CoA_dh_1,Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N', 'DUF3943,OMP_b-brl', '-']"
GCA_024102725_000000000131,24026,6,"[194, 1325, 434, 746, 665, 1073]","[6729, 9302, 11892, 14461, 15308, 20591]","['-', '-', '-', '+', '-', '-']","['Glutathionyl-hydroquinone reductase YqjG', 'putative protein_528', 'hypothetical protein_529', 'Glycerophosphodiester phosphodiesterase, cytoplasmic', 'Propane 2-monooxygenase, reductase component_157', 'putative FAD-linked oxidoreductase']","[2403, 2407, 2409, 2411, 2413, 2418]","['Glutathione S-transferase', 'Membrane', 'SseB protein N-terminal domain', 'PFAM Glycerophosphoryl diester phosphodiesterase', 'PFAM Oxidoreductase FAD NAD(P)-binding', 'PFAM FAD linked oxidase domain protein']","['-', '-', '-', '-', '-', 'glcE']","['-', '-', '-', '-', '-', '-']","['1.8.5.7', '-', '-', '3.1.4.46', '1.6.2.2', '-']","['ko:K07393', '-', '-', 'ko:K01126', 'ko:K00326', 'ko:K11472']","['-', '-', '-', 'ko00564,map00564', 'ko00520,map00520', 'ko00630,ko01100,ko01110,ko01120,ko01130,map00630,map01100,map01110,map01120,map01130']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'R01030,R01470', 'R00100', 'R00475']","['-', '-', '-', 'RC00017,RC00425', '-', 'RC00042']","['ko00000,ko01000', '-', '-', 'ko00000,ko00001,ko01000', 'ko00000,ko00001,ko01000', 'ko00000,ko00001']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['GST_C_2,GST_N_2', 'DUF2254', 'SseB', 'GDPD', 'FAD_binding_6,NAD_binding_1', 'FAD-oxidase_C,FAD_binding_4']"
GCA_024102725_000000000133,4702,1,[764],[3453],['-'],['Outer membrane protein assembly factor BamD'],[2430],"['Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane']",['bamD'],['-'],['-'],['ko:K05807'],['-'],['-'],['-'],['-'],"['ko00000,ko02000']",['1.B.33.1'],['-'],['-'],['YfiO']
GCA_024102725_000000000134,3848,2,"[1964, 113]","[24, 1985]","['-', '-']","['hypothetical protein_530', 'hypothetical protein_239']","[2432, 2433]","['COG2931 RTX toxins and related Ca2 -binding proteins', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['HCBP_related,He_PIG,HemolysinCabind', '-']"
GCA_024102725_000000000135,5371,3,"[629, 479, 155]","[823, 1964, 4912]","['+', '+', '-']","['Tyrosine recombinase XerD', 'hypothetical protein_531', 'hypothetical protein_158']","[2437, 2438, 2440]","[""Belongs to the 'phage' integrase family"", 'Uncharacterised protein family (UPF0158)', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['Phage_int_SAM_4,Phage_integrase', 'UPF0158', '-']"
GCA_024102725_000000000136,4391,6,"[1145, 248, 335, 212, 569, 395]","[95, 1237, 1485, 2132, 2357, 3913]","['+', '+', '+', '+', '-', '-']","['hypothetical protein_532', 'hypothetical protein_533', 'hypothetical protein_240', 'hypothetical protein_534', 'hypothetical protein_535', 'hypothetical protein_536']","[2441, 2442, 2443, 2444, 2445, 2448]","['Dicarboxylate transport', 'YnbE-like lipoprotein', 'Protein of unknown function (DUF1318)', 'Type I restriction modification DNA specificity domain', 'Putative restriction endonuclease', '-']","['-', 'ynbE', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '3.1.21.3', '-', '-']","['-', '-', '-', 'ko:K01154', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'ko00000,ko01000,ko02048', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['DctA-YdbH', 'Lipoprotein_19', 'DUF1318', 'Methylase_S', 'Uma2', '-']"
GCA_024102725_000000000139,44796,24,"[380, 2504, 500, 1058, 176, 365, 782, 467, 1967, 959, 722, 1169, 2534, 953, 194, 221, 1304, 851, 1085, 950, 341, 500, 1907, 1685]","[214, 1014, 4750, 6413, 9219, 9806, 12602, 13418, 14065, 17179, 18179, 18983, 20149, 22908, 23950, 24131, 24479, 26542, 31168, 32476, 33787, 39458, 40268, 42492]","['+', '-', '+', '-', '-', '+', '+', '+', '+', '-', '-', '-', '-', '+', '-', '-', '+', '+', '-', '+', '-', '+', '+', '-']","['hypothetical protein_537', 'RNA polymerase-associated protein RapA', 'hypothetical protein_3', 'Trans-aconitate 2-methyltransferase', 'hypothetical protein_538', 'hypothetical protein_539', 'hypothetical protein_540', 'hypothetical protein_541', 'Putative asparagine synthetase [glutamine-hydrolyzing]', 'hypothetical protein_159', 'hypothetical protein_160', 'hypothetical protein_542', 'hypothetical protein_543', 'hypothetical protein_544', 'Ribonuclease VapC11', 'hypothetical protein_545', 'D-inositol-3-phosphate glycosyltransferase_217', 'hypothetical protein_546', 'hypothetical protein_547', 'hypothetical protein_548', 'hypothetical protein_549', 'Isopentenyl-diphosphate Delta-isomerase', 'hypothetical protein_550', 'Aspartate-proton symporter']","[2454, 2456, 2460, 2462, 2465, 2466, 2470, 2471, 2472, 2474, 2475, 2476, 2477, 2478, 2479, 2480, 2481, 2482, 2486, 2487, 2488, 2493, 2494, 2495]","['-', 'Transcription regulator that activates transcription by stimulating RNA polymerase (RNAP) recycling in case of stress conditions such as supercoiled DNA or high salt concentrations. Probably acts by releasing the RNAP, when it is trapped or immobilized on tightly supercoiled DNA. Does not activate transcription on linear DNA. Probably not involved in DNA repair', 'Bacterial-like globin', 'Methyltransferase domain', '-', '-', '-', 'Domain of unknown function DUF302', 'Asparagine synthase, glutamine-hydrolyzing', 'Sulfotransferase family', '2OG-Fe(II) oxygenase superfamily', 'Nucleoside-diphosphate-sugar epimerase', 'Mitochondrial fission ELM1', 'Sulfotransferase domain', 'Toxic component of a toxin-antitoxin (TA) module. An RNase', 'Bacterial antitoxin of type II TA system, VapB', 'glycosyl transferase group 1', '\n\n\n\nDescription', 'glycosyl transferase family 2', '-', '-', 'NUDIX domain', 'Iron permease FTR1', 'PFAM amino acid permease-associated region']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'Preferred_name', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'GOs', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '6.3.5.4', '-', '-', '-', '-', '-', '-', '-', '-', 'EC', '-', '-', '-', '-', '-', '-']","['-', '-', 'ko:K06886', '-', '-', '-', '-', '-', 'ko:K01953', '-', '-', 'ko:K07276', 'ko:K07276', '-', '-', '-', '-', 'KEGG_ko', '-', '-', '-', '-', 'ko:K07243', 'ko:K03294']","['-', '-', '-', '-', '-', '-', '-', '-', 'ko00250,ko01100,ko01110,map00250,map01100,map01110', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_Pathway', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_Module', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', 'R00578', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_Reaction', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', 'RC00010', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_rclass', '-', '-', '-', '-', '-', '-']","['-', '-', 'ko00000', '-', '-', '-', '-', '-', 'ko00000,ko00001,ko01000,ko01002', '-', '-', 'ko00000', 'ko00000', '-', '-', '-', '-', 'BRITE', '-', '-', '-', '-', 'ko00000,ko02000', 'ko00000']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'KEGG_TC', '-', '-', '-', '-', '2.A.108.1,2.A.108.2', '2.A.3.2']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'CAZy', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'BiGG_Reaction', '-', '-', '-', '-', '-', '-']","['-', 'Helicase_C,ResIII,SNF2_N', 'Bac_globin', 'Methyltransf_31', '-', '-', '-', 'DUF302', 'Asn_synthase,GATase_7', '-', '-', 'Mito_fiss_Elm1', 'Mito_fiss_Elm1', 'Sulfotransfer_1', 'PIN', 'VapB_antitoxin', 'Glyco_transf_4,Glycos_transf_1', 'PFAMs', 'Glycos_transf_2', '-', '-', 'NUDIX', 'Cytochrome_CBB3,FTR1', 'AA_permease_2']"
